deployment,original_path,new_path,action
CT_20,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_20\101EK113\01140771.JPG,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_20\01140771.JPG,moved
CT_20,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_20\101EK113\01140772.JPG,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_20\01140772.JPG,moved
CT_20,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_20\101EK113\01140773.MOV,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_20\01140773.MOV,moved
CT_20,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_20\101EK113\01140774.JPG,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_20\01140774.JPG,moved
CT_20,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_20\101EK113\01140775.JPG,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_20\01140775.JPG,moved
CT_20,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_20\101EK113\01140776.JPG,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_20\01140776.JPG,moved
CT_20,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_20\101EK113\01140777.MOV,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_20\01140777.MOV,moved
CT_20,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_20\101EK113\01140778.JPG,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_20\01140778.JPG,moved
CT_20,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_20\101EK113\01140779.JPG,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_20\01140779.JPG,moved
CT_20,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_20\101EK113\01140780.JPG,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_20\01140780.JPG,moved
CT_20,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_20\101EK113\01140781.MOV,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_20\01140781.MOV,moved
CT_20,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_20\101EK113\01140782.JPG,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_20\01140782.JPG,moved
CT_20,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_20\101EK113\01140783.JPG,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_20\01140783.JPG,moved
CT_20,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_20\101EK113\01140784.JPG,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_20\01140784.JPG,moved
CT_20,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_20\101EK113\01140785.MOV,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_20\01140785.MOV,moved
CT_20,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_20\101EK113\01140786.JPG,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_20\01140786.JPG,moved
CT_20,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_20\101EK113\01140787.JPG,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_20\01140787.JPG,moved
CT_20,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_20\101EK113\01140788.JPG,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_20\01140788.JPG,moved
CT_20,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_20\101EK113\01140789.MOV,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_20\01140789.MOV,moved
CT_20,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_20\101EK113\01140790.JPG,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_20\01140790.JPG,moved
CT_20,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_20\101EK113\01140791.JPG,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_20\01140791.JPG,moved
CT_20,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_20\101EK113\01140792.JPG,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_20\01140792.JPG,moved
CT_20,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_20\101EK113\01140793.MOV,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_20\01140793.MOV,moved
CT_20,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_20\101EK113\01140794.JPG,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_20\01140794.JPG,moved
CT_20,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_20\101EK113\01140795.JPG,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_20\01140795.JPG,moved
CT_20,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_20\101EK113\01140796.JPG,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_20\01140796.JPG,moved
CT_20,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_20\101EK113\01140797.MOV,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_20\01140797.MOV,moved
CT_20,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_20\101EK113\01140798.JPG,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_20\01140798.JPG,moved
CT_20,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_20\101EK113\01140799.JPG,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_20\01140799.JPG,moved
CT_20,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_20\101EK113\01140800.JPG,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_20\01140800.JPG,moved
CT_20,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_20\101EK113\01140801.MOV,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_20\01140801.MOV,moved
CT_20,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_20\101EK113\01140802.JPG,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_20\01140802.JPG,moved
CT_20,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_20\101EK113\01140803.JPG,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_20\01140803.JPG,moved
CT_20,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_20\101EK113\01140804.JPG,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_20\01140804.JPG,moved
CT_20,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_20\101EK113\01140805.MOV,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_20\01140805.MOV,moved
CT_20,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_20\101EK113\01140806.JPG,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_20\01140806.JPG,moved
CT_20,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_20\101EK113\01140807.JPG,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_20\01140807.JPG,moved
CT_20,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_20\101EK113\01140808.JPG,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_20\01140808.JPG,moved
CT_20,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_20\101EK113\01140809.MOV,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_20\01140809.MOV,moved
CT_20,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_20\101EK113\01140810.JPG,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_20\01140810.JPG,moved
CT_20,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_20\101EK113\01140811.JPG,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_20\01140811.JPG,moved
CT_20,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_20\101EK113\01140812.JPG,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_20\01140812.JPG,moved
CT_20,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_20\101EK113\01140813.MOV,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_20\01140813.MOV,moved
CT_20,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_20\101EK113\01140814.JPG,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_20\01140814.JPG,moved
CT_20,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_20\101EK113\01140815.JPG,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_20\01140815.JPG,moved
CT_20,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_20\101EK113\01140816.JPG,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_20\01140816.JPG,moved
CT_20,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_20\101EK113\01140817.MOV,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_20\01140817.MOV,moved
CT_20,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_20\101EK113\01140818.JPG,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_20\01140818.JPG,moved
CT_20,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_20\101EK113\01140819.JPG,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_20\01140819.JPG,moved
CT_20,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_20\101EK113\01140820.JPG,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_20\01140820.JPG,moved
CT_20,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_20\101EK113\01140821.MOV,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_20\01140821.MOV,moved
CT_20,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_20\101EK113\01140822.JPG,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_20\01140822.JPG,moved
CT_20,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_20\101EK113\01140823.JPG,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_20\01140823.JPG,moved
CT_20,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_20\101EK113\01140824.JPG,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_20\01140824.JPG,moved
CT_20,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_20\101EK113\01140825.MOV,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_20\01140825.MOV,moved
CT_20,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_20\101EK113\01140826.JPG,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_20\01140826.JPG,moved
CT_20,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_20\101EK113\01140827.JPG,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_20\01140827.JPG,moved
CT_20,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_20\101EK113\01140828.JPG,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_20\01140828.JPG,moved
CT_20,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_20\101EK113\01140829.MOV,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_20\01140829.MOV,moved
CT_20,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_20\101EK113\01140830.JPG,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_20\01140830.JPG,moved
CT_20,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_20\101EK113\01140831.JPG,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_20\01140831.JPG,moved
CT_20,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_20\101EK113\01140832.JPG,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_20\01140832.JPG,moved
CT_20,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_20\101EK113\01140833.MOV,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_20\01140833.MOV,moved
CT_20,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_20\101EK113\01140834.JPG,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_20\01140834.JPG,moved
CT_20,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_20\101EK113\01140835.JPG,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_20\01140835.JPG,moved
CT_20,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_20\101EK113\01140836.JPG,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_20\01140836.JPG,moved
CT_20,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_20\101EK113\01140837.MOV,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_20\01140837.MOV,moved
CT_23,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_23\100EK113\01140001.JPG,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_23\01140001.JPG,moved
CT_23,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_23\100EK113\01140002.JPG,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_23\01140002.JPG,moved
CT_23,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_23\100EK113\01140003.MP4,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_23\01140003.MP4,moved
CT_23,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_23\100EK113\01180004.JPG,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_23\01180004.JPG,moved
CT_23,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_23\100EK113\01180005.JPG,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_23\01180005.JPG,moved
CT_23,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_23\100EK113\01180006.JPG,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_23\01180006.JPG,moved
CT_23,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_23\100EK113\01180007.MP4,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_23\01180007.MP4,moved
CT_23,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_23\100EK113\01180008.JPG,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_23\01180008.JPG,moved
CT_23,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_23\100EK113\01180009.JPG,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_23\01180009.JPG,moved
CT_23,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_23\100EK113\01180010.JPG,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_23\01180010.JPG,moved
CT_23,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_23\100EK113\01180011.MP4,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_23\01180011.MP4,moved
CT_23,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_23\100EK113\01180012.JPG,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_23\01180012.JPG,moved
CT_23,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_23\100EK113\01180013.JPG,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_23\01180013.JPG,moved
CT_23,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_23\100EK113\01180014.JPG,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_23\01180014.JPG,moved
CT_23,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_23\100EK113\01180015.MP4,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_23\01180015.MP4,moved
CT_23,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_23\100EK113\01180016.JPG,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_23\01180016.JPG,moved
CT_23,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_23\100EK113\01180017.JPG,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_23\01180017.JPG,moved
CT_23,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_23\100EK113\01180018.JPG,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_23\01180018.JPG,moved
CT_23,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_23\100EK113\01180019.MP4,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_23\01180019.MP4,moved
CT_23,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_23\100EK113\01180020.JPG,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_23\01180020.JPG,moved
CT_23,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_23\100EK113\01180021.JPG,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_23\01180021.JPG,moved
CT_23,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_23\100EK113\01180022.MP4,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_23\01180022.MP4,moved
CT_23,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_23\100EK113\01180023.JPG,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_23\01180023.JPG,moved
CT_23,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_23\100EK113\01180024.JPG,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_23\01180024.JPG,moved
CT_23,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_23\100EK113\01180025.JPG,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_23\01180025.JPG,moved
CT_23,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_23\100EK113\01180026.MP4,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_23\01180026.MP4,moved
CT_23,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_23\100EK113\01180027.JPG,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_23\01180027.JPG,moved
CT_23,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_23\100EK113\01180028.JPG,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_23\01180028.JPG,moved
CT_23,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_23\100EK113\01180029.MP4,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_23\01180029.MP4,moved
CT_23,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_23\100EK113\01180030.JPG,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_23\01180030.JPG,moved
CT_23,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_23\100EK113\01180031.JPG,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_23\01180031.JPG,moved
CT_23,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_23\100EK113\01180032.MP4,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_23\01180032.MP4,moved
CT_23,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_23\100EK113\01180033.JPG,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_23\01180033.JPG,moved
CT_23,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_23\100EK113\01180034.JPG,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_23\01180034.JPG,moved
CT_23,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_23\100EK113\01180035.MP4,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_23\01180035.MP4,moved
CT_23,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_23\100EK113\01180036.JPG,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_23\01180036.JPG,moved
CT_23,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_23\100EK113\01180037.JPG,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_23\01180037.JPG,moved
CT_23,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_23\100EK113\01180038.MP4,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_23\01180038.MP4,moved
CT_23,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_23\100EK113\01180039.JPG,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_23\01180039.JPG,moved
CT_23,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_23\100EK113\01180040.JPG,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_23\01180040.JPG,moved
CT_23,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_23\100EK113\01180041.MP4,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_23\01180041.MP4,moved
CT_23,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_23\100EK113\01180042.JPG,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_23\01180042.JPG,moved
CT_23,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_23\100EK113\01180043.JPG,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_23\01180043.JPG,moved
CT_23,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_23\100EK113\01180044.MP4,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_23\01180044.MP4,moved
CT_23,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_23\100EK113\01180045.JPG,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_23\01180045.JPG,moved
CT_23,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_23\100EK113\01180046.JPG,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_23\01180046.JPG,moved
CT_23,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_23\100EK113\01180047.MP4,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_23\01180047.MP4,moved
CT_23,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_23\100EK113\01180048.JPG,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_23\01180048.JPG,moved
CT_23,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_23\100EK113\01180049.JPG,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_23\01180049.JPG,moved
CT_23,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_23\100EK113\01180050.MP4,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_23\01180050.MP4,moved
CT_23,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_23\100EK113\01190051.JPG,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_23\01190051.JPG,moved
CT_23,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_23\100EK113\01190052.JPG,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_23\01190052.JPG,moved
CT_23,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_23\100EK113\01190053.JPG,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_23\01190053.JPG,moved
CT_23,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_23\100EK113\01190054.MP4,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_23\01190054.MP4,moved
CT_23,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_23\100EK113\01220055.JPG,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_23\01220055.JPG,moved
CT_23,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_23\100EK113\01220056.JPG,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_23\01220056.JPG,moved
CT_23,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_23\100EK113\01220057.MP4,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_23\01220057.MP4,moved
CT_23,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_23\100EK113\01220058.JPG,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_23\01220058.JPG,moved
CT_23,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_23\100EK113\01220059.JPG,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_23\01220059.JPG,moved
CT_23,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_23\100EK113\01220060.MP4,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_23\01220060.MP4,moved
CT_23,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_23\100EK113\02110061.JPG,C:\Users\USUARIO\Desktop\BP Mayo 2026\SynologyDrive\CT_23\02110061.JPG,moved
